id,host,vulnerability,risk_score
dc3486f6-82dd-4779-bedd-ec0c426cfd4e,95.81.122.187,Bind Shell Backdoor Detection,35
764452e8-93df-4a83-aa5a-e5c10eaedc78,164.14.26.124,NTMail3 Arbitrary Mail Relay,47
02a6c4c0-cd07-4487-b7c1-130356d6e700,229.150.18.196,Unrestricted File Upload,70
6b7e5b62-eb34-452a-aeda-6adcceafdee1,207.71.129.141,Apache ActiveMQ Detection,1
0acdb1f3-05c0-459e-9d96-d36314263794,94.165.18.10,Apache ActiveMQ Detection,31
d9832a22-4906-4b24-b354-265581f97689,41.254.253.138,File Content Disclosure /etc/passwd,11
bada9628-ce02-455c-9d3c-127759c193ad,181.24.154.24,Unsupported Cisco Operating System,96
b6b300a1-4962-4222-9bbc-490d191b34e5,141.228.196.167,Microsoft Windows 95/98/ME Unsupported Installation Detection,44
12691d18-fc61-4762-aefa-207d42370701,27.147.81.61,Insecure Kentico version 8.1 is running,94
cf37929d-35bb-435e-a745-432c323d2519,146.147.171.162,Password Spraying Attack,12
1ec9dd35-54cd-4cdd-acf1-4fe40d7acdc3,26.99.127.81,File Content Disclosure /etc/passwd,47
2cbfb084-b11b-419f-a45c-9ef09df08bd2,201.162.72.23,Apache Struts2 Remote Command Execution,91
f2e9c19d-a3fc-4d31-9c96-3cd5af254699,101.114.118.123,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),40
0a1c7118-d6d2-4995-af70-066de395142e,154.13.22.62,Mozilla Firefox < 84.0,30
7bec7308-e92c-4c18-b1b1-5356c768b7bb,181.21.80.77,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,20
8ab89ce8-b4d6-4b28-aac5-c7d77ed12dc3,181.24.154.24,Temporary File Download,81
b6c49e6d-8e53-4c45-85d6-17681d949613,247.188.251.151,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,57
86e747d4-d415-45d6-81a3-932b52f37178,250.162.228.163,Insecure .net framework 4.0,16
a0f4731f-be9f-4f38-be6e-715958da0a26,126.36.151.232,Bind Shell Backdoor Detection,10
e3bc3c70-cee4-4ecb-b645-ab5f1dea1964,84.114.78.176,Insecure Kentico version 8.1 is running,55
edeb45cb-e030-455a-85c3-4752e5f2ff34,51.168.253.103,MailEnable WebMail Detection,80
f7566755-b7fe-42e1-abeb-e3279c1979e9,154.13.22.62,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,8
82c15a37-f9b1-402d-b7b7-ce5470bb0c97,211.184.178.166,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,90
de2305e4-a715-4404-ae56-a11dfc5bc66a,56.205.227.49,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,47
639d160b-ae75-492a-976a-e67f941033dd,55.241.9.100,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,58
3e00c4e6-9846-47ec-82f5-5fb6b75afe6f,180.102.103.25,Password Spraying Attack,30
a19092a8-ff90-405f-a6ee-1b0986a48095,217.134.103.175,Oracle WebLogic Server mod_wl POST Request Remote Overflow,52
b3c31758-590b-41e9-9e3b-ad1e221c7ee3,107.16.154.116,JBoss Java Object Deserialization RCE,70
9db92b45-933e-4ad6-858c-8f9c5253bf25,56.205.227.49,Mozilla Firefox < 84.0,51
9646bf9b-f0cd-409a-aeed-ac3160060496,67.154.247.254,Mozilla Firefox < 84.0,88
fd5659e2-3234-474e-9817-e3e07e24b289,79.236.16.184,Mozilla Firefox ESR < 78.6,98
6aa02e63-a7a5-4213-93eb-7cffad9e1d34,247.188.251.151,NTMail3 Arbitrary Mail Relay,22
3e07415e-4a43-4443-af1b-7e850f50ccf2,19.50.38.199,Insecure Apache version 2.2.15,15
015bf224-6866-490d-b6c0-59b3d2e65b1c,141.236.126.203,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,80
ec1f974f-114e-44cb-8ebc-cdfd89517b42,75.1.229.101,Microsoft Windows 95/98/ME Unsupported Installation Detection,55
fdfe8119-7b2f-4efc-a173-b552eed6d1ad,86.200.196.38,Microsoft Windows 95/98/ME Unsupported Installation Detection,1
44d0d773-0d26-4074-b3e7-b429ad4e4b5f,6.161.15.9,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,46
f38d9726-46b8-4fd7-831b-e1e7ab518526,154.13.22.62,Insecure Apache version 2.2.15,50
43072152-e67f-44ab-a71a-f9b4a6f9b8c9,212.102.177.184,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,82
8e68c2d2-230f-41b9-8578-4e2d9d856b18,220.115.45.12,Temporary File Download,36
795358d1-76f6-457c-b229-67ee821161ba,250.214.231.97,Insecure .net framework 4.0,78
284a3c79-1cf9-4d0a-8072-d1229f4f8ca8,83.116.69.102,Oracle WebLogic Server Plug-in Remote Overflow (1166189),19
956fec95-1fe9-4614-b8cf-6bf46b9c54ea,250.214.231.97,Apache Struts2 Remote Command Execution,14
2df81a9a-049f-4f6b-a069-236943bc63a5,56.205.227.49,BSD Based FTP Server Multiple glob Function Remote Overflow,15
90144fe1-0eb9-410c-8fed-3861f4c6de5f,112.16.39.54,Account Takeover via Forgot Password,90
bc5f5a5b-cd89-4ffb-9f02-b8155a12708f,94.155.9.209,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,21
3a0bd6ba-c9e4-48db-b168-3b115a201ee0,112.16.39.54,Exposure of Application source code, config files and credentials,77
1a0df565-7257-4e72-a1ef-c38f327ed03b,220.115.45.12,Unsupported Cisco Operating System,20
28324ff9-4db2-4aa3-84e9-67e2a1224b11,75.1.229.101,BSD Based FTP Server Multiple glob Function Remote Overflow,2
b6ffdc36-6842-49d1-b5ac-d50f04acb549,126.5.84.81,Insecure .net framework 4.0,33
03d3ff71-2a86-4cbd-a227-dd2e9ab0d143,107.16.154.116,Oracle WebLogic Server Plug-in Remote Overflow (1166189),72
a8700db7-9ee6-4e83-b35d-cf3e033f2ba2,167.57.156.22,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),97
c6e5e95b-cbd0-40e2-8d66-4c77a493b848,246.79.17.248,Insecure .net framework 4.0,17
43e5a4f3-4121-43bd-8122-bce411eee881,133.65.176.198,Temporary File Download,60
b9186299-deb8-4cf7-81a2-8c574fe7d2b7,244.138.124.30,Insecure Apache version 2.2.15,78
23554f1d-784e-4063-ba48-deeb7b6a2c4e,212.102.177.184,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),3
68bbb9a3-40a4-43b2-9108-c0d5695810b4,167.57.156.22,BSD Based FTP Server Multiple glob Function Remote Overflow,20
bf3142db-2191-49b4-a13a-f58ae2ee77da,133.65.176.198,Oracle WebLogic Server Plug-in Remote Overflow (1166189),9
5d66008a-38ad-4734-b899-73d765795826,74.191.153.67,BSD Based FTP Server Multiple glob Function Remote Overflow,32
3f7deb49-4288-4a87-8217-13fffd86a61b,182.40.254.174,Brocade Fabric OS Default Credentials,30
5be064fb-677e-4090-83bb-01a0886ba35d,56.205.227.49,Insecure Apache version 2.2.15,57
7854deac-26e8-4982-a84d-14e95bcdaeac,101.114.118.123,Unsupported Cisco Operating System,57
325f203f-83bf-4732-bb26-69ee60818436,55.241.9.100,Oracle WebLogic Server mod_wl POST Request Remote Overflow,27
97530581-652d-4335-a24a-51405fb8706e,107.16.154.116,BSD Based FTP Server Multiple glob Function Remote Overflow,9
556d83b7-fda8-4aec-b160-6ee46a9b783e,203.241.141.8,BSD Based FTP Server Multiple glob Function Remote Overflow,2
94091f6f-1c96-4585-a374-e994e01ff6ac,237.22.69.187,Temporary File Download,20
07a5252d-0f39-4fe4-94fb-5c6635f1b177,241.6.180.138,Account Takeover via Forgot Password,27
93d37bd0-b524-469b-9ffd-4e8116f33cbe,126.36.151.232,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,80
9cc3ff84-50ed-4d39-8115-0de27df8d61c,154.209.44.93,Unrestricted File Upload,34
7a9a2682-1e98-463e-a2e1-7c161cdfccce,211.184.178.166,Exposure of Application source code, config files and credentials,10
d7a2eaa6-98b9-49b4-9588-a125d606f843,37.46.227.136,Brocade Fabric OS Default Credentials,99
25fa09c3-491d-4a58-b7e4-331ffe6db3da,253.26.79.44,Insecure Kentico version 8.1 is running,85
09efdf9b-118c-4ded-99d0-f8ac7a7044aa,2.128.80.100,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,11
28ef7946-0c24-4972-b3bf-228fe37f6a61,155.131.235.41,File Content Disclosure /etc/passwd,40
bf96d351-8b1f-4552-9e52-a324c2cf0edf,95.81.122.187,Oracle Error Log Found,52
6f2db135-69ca-4d12-93c8-8c66dd4758d9,180.102.103.25,Insecure Apache version 2.2.15,69
de9ac713-c4d4-4faa-957e-c2f6ffa2dc7c,36.255.40.37,Brocade Fabric OS Default Credentials,30
f0f5af7c-edb8-4598-82e8-58cdbdf7039b,199.60.39.105,Password Spraying Attack,71
2bb2623e-da85-4a1f-92b1-581da8d5a7ab,201.162.72.23,Oracle WebLogic Server mod_wl POST Request Remote Overflow,18
6bd497e7-9663-455a-9a0f-819fdcc744bc,47.155.151.168,Bind Shell Backdoor Detection,95
8602f6df-1cc1-4ed3-b78f-bbb3d3ba13a6,84.114.78.176,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,19
e9b49c7d-a248-4c30-bf56-148d0c992938,75.1.229.101,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,67
736632ff-47ea-4355-b89e-4a4844e17064,141.228.196.167,Mozilla Firefox ESR < 78.6,43
8de596b4-31b5-412c-bdfc-db6b636100f3,231.113.228.43,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,41
39a51672-5879-4e04-a7f7-2763c5764f07,198.91.180.130,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,54
59c59161-340f-422e-aa22-67ae46753535,151.112.186.5,JBoss Java Object Deserialization RCE,86
3f42de7a-9f5b-4237-ab53-130a691e78e5,181.179.110.69,File Content Disclosure /etc/passwd,75
75ce950d-5c04-42a7-b80d-823ea2be6fd6,191.171.55.73,Insecure .net framework 4.0,63
e74201a3-46c0-4396-bc8b-101830ab9000,83.116.69.102,Brocade Fabric OS Default Credentials,41
c5846c90-71ea-49ab-8da4-498feb314ac3,140.167.176.203,Account Takeover via Forgot Password,47
748f96f9-73f7-4a20-9f90-0f5c5c7e1a5c,55.38.105.171,File Content Disclosure /etc/passwd,56
97181cfa-058f-4e42-acb6-f56146ca4696,154.209.44.93,Unrestricted File Upload,31
188598b4-ff5c-45a8-97df-90ea926cc092,229.150.18.196,Password Spraying Attack,51
7edc3754-c346-4607-b325-feb8bbf55bfd,27.147.81.61,Account Takeover via Forgot Password,58
a9c4e3d6-491b-4978-803f-4d1557a836c0,138.12.72.25,Temporary File Download,43
d62b76f4-e77e-4ab9-85d0-8ac609107039,246.249.104.153,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,20
d875226f-46ea-4e07-b075-3b5c9a1f96e7,75.1.229.101,Microsoft Windows 95/98/ME Unsupported Installation Detection,44
0e1a263f-2b05-4f49-bb79-140e0b1621f4,151.112.186.5,Docker remote API detection,65
f852c247-c268-4804-b0fb-c7c93cdeb180,45.78.175.158,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,37
95bc64f6-2ef2-4678-97d0-d9bbdf459450,145.171.136.33,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),90
65d71162-2e47-429b-8ac8-b3129d3dae93,167.24.211.35,Insecure Apache version 2.2.15,23
3e37a3f8-2929-4ca9-992c-986a5b2a2eda,94.165.18.10,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,98
9752e987-004e-440c-bbb0-ab8e4acd9774,140.167.176.203,Unsupported Cisco Operating System,13
530806f4-6bdd-47bb-a61b-007a5a42048b,112.16.39.54,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),25
5ffce66d-6a51-47c9-ac62-e33ae8c5410b,154.13.22.62,Temporary File Download,27
1ccdd799-d2e6-4106-96a2-48efcbfe7e73,86.200.196.38,Temporary File Download,79
76c81a14-75d7-4889-8ed6-f28fc78d1a8d,211.184.178.166,NTMail3 Arbitrary Mail Relay,81
1c0f55ef-5b10-4599-b1d4-ab522c6965c0,199.60.39.105,MailEnable WebMail Detection,20
01995e9c-2680-420f-9cec-65c9643fb6d2,36.255.40.37,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,92
9fe24cac-81a4-45c7-a7e2-72b396a3cc3c,191.171.55.73,Apache ActiveMQ Detection,62
634efce3-7858-453d-9c77-a568a2431e0c,246.79.17.248,File Content Disclosure /etc/passwd,44
83200567-0baa-428b-a63e-3339f0c5c879,199.60.39.105,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,62
2c71b148-545d-4cd3-83c1-ecaf8103c42e,231.113.228.43,Insecure Kentico version 8.1 is running,38
bce384d0-63b3-4aae-a6c8-1dfe75e871b9,181.179.110.69,Mozilla Firefox < 84.0,49
f84cb6cc-1465-44d6-a4f5-6f1135e84c69,211.184.178.166,JBoss Java Object Deserialization RCE,41
63a9c32b-fdd5-412a-a17d-b35484e4972a,250.214.231.97,Password Spraying Attack,44
2d20c1a8-3d5f-4df3-a048-4aed4341db07,126.113.182.55,Unsupported Cisco Operating System,90
820fb267-2ed6-4499-b3bb-fa4f662d1808,2.128.80.100,NTMail3 Arbitrary Mail Relay,7
5d966b31-56a9-46c0-83d9-165690eb2348,94.155.9.209,Password Spraying Attack,94
dab1df04-7690-46c7-8ca8-0336fa84b3b0,126.5.84.81,Mozilla Firefox < 84.0,72
636fd599-3eb4-43e3-a04e-2cd3b4f87ec9,107.16.154.116,NTMail3 Arbitrary Mail Relay,40
257d1385-2861-497a-ae2d-2987c7fd7236,83.116.69.102,Insecure .net framework 4.0,39
15662f27-6d2b-4fa4-b92a-cc09f3fea12f,252.87.7.60,Account Takeover via Forgot Password,17
dc7b41e6-9ca8-4dfb-aaad-2619d65df33b,107.16.154.116,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,7
6fead775-947d-4c56-a1c6-b16af4e23c75,247.188.251.151,Oracle WebLogic Server Plug-in Remote Overflow (1166189),1
05d320b7-5946-4441-ade6-ffa0fc6c27cc,37.46.227.136,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,59
3c0ac829-01ad-4306-9d3e-d8faeb74e0ab,13.159.59.220,Oracle Error Log Found,58
afeb0c58-cc24-415b-8826-558bb6db3efc,212.102.177.184,Mozilla Firefox < 84.0,91
65392c91-6fc0-4e88-ab2d-81d18bf25e88,191.171.55.73,Mozilla Firefox ESR < 78.6,18
133fcb8d-e67c-4662-87e2-5977375ba792,169.185.46.18,Mozilla Firefox ESR < 78.6,67
af8f9989-58d6-42c4-91a3-c2b8440634a7,126.36.151.232,Oracle Error Log Found,94
4273a465-9c1f-413e-9960-4ffc3b741f9a,13.159.59.220,Temporary File Download,15
4914c9fc-7c07-4a4e-b801-fd499d40943e,75.1.229.101,Password Spraying Attack,75
1bccfbb0-adc7-4823-865f-1ba00c434d85,145.171.136.33,Oracle WebLogic Server Plug-in Remote Overflow (1166189),89
3a125408-3b09-4d64-bebc-44531b6d5108,151.112.186.5,Unsupported Cisco Operating System,85
74512293-5a20-443d-9992-710fc9bf7859,56.205.227.49,Exposure of Application source code, config files and credentials,26
f45a3fc0-5811-4908-be99-4d04295c2476,237.22.69.187,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),94
7208f022-74ab-43b2-9bec-7e1888da8371,67.154.247.254,Unrestricted File Upload,90
6c1c111a-be76-4513-9857-2591e6083251,47.155.151.168,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,25
6240e27d-53b7-47c8-a85f-4192a36026e6,51.168.253.103,JBoss Java Object Deserialization RCE,33
95368565-0f47-42df-942e-e45d43fab9fe,217.134.103.175,Insecure Kentico version 8.1 is running,18
3e3d02a3-b529-4dec-8f7b-2aa9fbea809e,169.185.46.18,Unrestricted File Upload,66
0e5cc4bb-917a-48dc-8687-c81737b5e8f3,179.86.225.227,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,24
891f520b-03da-47aa-979f-cf2d2f8b2e44,142.213.113.99,MailEnable WebMail Detection,80
acf351c0-0f77-4291-aced-0e1168b4bae7,241.6.180.138,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,43
542fbf7a-80ce-4b1c-b0b3-012f63f04bc2,241.6.180.138,JBoss Java Object Deserialization RCE,53
39f35d32-197a-4a9f-a151-38a4d905b46f,95.81.122.187,Unrestricted File Upload,53
cea36072-7358-4a52-ac15-f0e9a5ef774d,211.184.178.166,Oracle WebLogic Server Plug-in Remote Overflow (1166189),12
abc95c36-8ded-4cb9-866d-7dc168263034,198.91.180.130,Oracle Error Log Found,57
eb326186-b594-4703-a792-d4fa0704e94c,201.162.72.23,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,78
5618b6a4-8d1e-4eab-ae4b-2b082849544f,36.255.40.37,Unsupported Cisco Operating System,25
e1246a7a-3bdb-4d79-9b68-655dbdc19e27,141.142.147.13,Temporary File Download,27
85726846-7dff-4ce5-ac85-5c430b765bce,141.236.126.203,JBoss Java Object Deserialization RCE,41
a96765fa-86e0-434a-8448-dc38626d35af,151.112.186.5,Exposure of Application source code, config files and credentials,54
bfbb9429-6480-4a6d-b231-ea38b9ecdc59,75.138.147.132,JBoss Java Object Deserialization RCE,96
f7f9fada-cd57-4034-9e58-8b9cbf93b761,247.43.14.156,Insecure Kentico version 8.1 is running,69
b1ec7ae4-6f9b-48bf-b382-2e8978ab4b34,250.162.228.163,Insecure Apache version 2.2.15,34
afdf3583-99d5-42d6-98c8-3dd03893377f,26.196.44.255,Insecure .net framework 4.0,17
eb09c36e-9cb7-41b0-bd40-7b3e4901a079,181.24.154.24,Insecure Apache version 2.2.15,30
eade64a6-42e2-4fb2-9ed6-0e8c6103c06e,133.65.176.198,Insecure .net framework 4.0,40
f9093d8a-1e13-48a6-80b3-1f276990d5b8,211.184.178.166,Unrestricted File Upload,19
e6c0ed77-1847-4d8a-9f77-3d571f069a54,154.145.164.49,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),39
65fe53ca-b0e6-4122-aa0b-3106e84f6773,180.102.103.25,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,30
48271af9-e702-4428-ac5d-3000f52dc0b8,44.166.191.146,Insecure .net framework 4.0,43
b06e67f5-616c-4798-8144-55598286e734,47.61.89.232,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,6
450ec212-eb4f-4e8e-b76b-ce425ace852c,51.168.253.103,NTMail3 Arbitrary Mail Relay,20
592fb8cb-ea8e-4949-a21d-7e94075339b4,45.78.175.158,BSD Based FTP Server Multiple glob Function Remote Overflow,73
291d23f6-925b-4df7-93a0-8a6e178f9aa5,19.50.38.199,Brocade Fabric OS Default Credentials,83
b15eb982-2459-4e6a-90ef-fd12573656a4,2.128.80.100,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),6
e8863af5-3a51-4f65-bfcc-a2a4ab666400,60.251.44.235,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),21
e1676e70-a18f-449e-a86c-5bc21f4ada83,154.209.44.93,Oracle WebLogic Server mod_wl POST Request Remote Overflow,48
038526f7-98f1-4863-8945-661112727991,241.6.180.138,Insecure .net framework 4.0,32
1c18d830-db3b-4789-a3f2-b0468f9b6242,205.94.93.59,NTMail3 Arbitrary Mail Relay,76
b965a3df-6d3b-47ca-bb90-197ed8e0c410,154.13.22.62,Unsupported Cisco Operating System,87
0bf4bb3f-5e59-4b69-a247-9292790efec0,74.191.153.67,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,6
c29e57f5-d8cc-4ad4-ac84-8e8a5cdd8135,247.188.251.151,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,67
944c579c-3d46-41bb-8369-24aa202e6aae,47.61.89.232,Microsoft Windows 95/98/ME Unsupported Installation Detection,18
a6f9ef85-1524-4b71-899f-5cf333680adc,211.184.178.166,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,4
20bd5d34-589d-4200-bf82-fce1b183253f,83.116.69.102,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,88
155c8a3a-5b2f-4ae3-8610-f74d480f76a5,94.155.9.209,Insecure Kentico version 8.1 is running,48
983d9adc-ac72-4106-90df-31d3610a89a1,126.36.151.232,Insecure Kentico version 8.1 is running,5
a35a86aa-dce4-4679-a70c-c3767e3a5f93,86.200.196.38,Insecure Kentico version 8.1 is running,77
26863c67-a145-4d8d-8b6f-bc63a86570fb,167.24.211.35,JBoss Java Object Deserialization RCE,75
f9eef6a3-b32b-4e0b-bd9c-9d520252b705,38.31.109.190,Oracle WebLogic Server mod_wl POST Request Remote Overflow,97
b9e8dda7-bc41-4e4d-96b5-68820acaf019,37.46.227.136,Account Takeover via Forgot Password,69
6fbe89ba-92c9-4f4f-b0e5-821b46ae4978,142.213.113.99,MailEnable WebMail Detection,12
4fad0670-5345-449c-aaed-f16fd65a8885,27.147.81.61,MailEnable WebMail Detection,94
31079523-4503-4df2-a11b-c75ba105b616,241.6.180.138,Insecure Apache version 2.2.15,89
bb475c57-c2c8-46c5-8672-7fef64a3ee81,175.170.23.82,Mozilla Firefox < 84.0,72
58a364d7-0fd7-43c9-862a-402cfba0010c,250.214.231.97,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,93
1217cab2-2deb-4b02-9797-4be4f7f38fca,107.16.154.116,Mozilla Firefox ESR < 78.6,85
7b0bc45b-6509-461e-aee5-cb38db7f2586,133.65.176.198,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,19
c81e285f-65a1-40c4-a5db-495cc8c592bb,179.86.225.227,Temporary File Download,76
a43e7133-fc16-489e-9cd4-00d5503b8031,107.16.154.116,Oracle Error Log Found,3
a593ea47-aad6-4b34-884e-5426d960e207,126.36.151.232,Account Takeover via Forgot Password,55
32aa4473-d4cc-43df-8bc5-b12a9a08c62e,140.167.176.203,Insecure .net framework 4.0,91
00253b1e-5314-4ae8-8dc5-f9006af253f5,55.241.9.100,Account Takeover via Forgot Password,17
ab27c77f-bf18-478f-99c4-57bdc0763a01,164.14.26.124,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,63
12250de1-4035-4838-a810-890db75c2238,217.134.103.175,JBoss Java Object Deserialization RCE,18
dfb447a6-7da7-4af1-9f94-e0982f089b9a,220.115.45.12,MailEnable WebMail Detection,76
3b07e2a0-693e-4c7c-8711-4d775bb6c597,54.180.150.99,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,27
d8b3826a-5eae-4148-94ee-ba1eac0b004b,154.13.22.62,NTMail3 Arbitrary Mail Relay,5
2eb003a8-eeef-4ec6-9276-e19ebc55c823,84.114.78.176,Insecure .net framework 4.0,54
f4d0976b-47c8-4ed6-bc71-c725ad589012,126.5.84.81,Temporary File Download,42
e1aa5017-2f92-4d1d-b7ed-e1c6e31a5390,45.78.175.158,Brocade Fabric OS Default Credentials,72
a2fceb34-12b6-4772-92d0-f06f298d535f,167.24.211.35,Password Spraying Attack,38
2aeb43b2-6ab6-430a-9894-3edd99637e77,246.79.17.248,Temporary File Download,22
3415b3fe-e7e1-48f0-9c46-6c71b46c35f4,201.162.72.23,BSD Based FTP Server Multiple glob Function Remote Overflow,16
1d351a5a-9d22-4d90-ac64-d7d7d2febbdd,112.16.39.54,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,32
775f55a9-ef99-406f-a8ff-0c3facfd8745,151.112.186.5,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,15
6141e58b-6817-4ed6-901e-9db46e4486c7,229.150.18.196,Exposure of Application source code, config files and credentials,81
d087f6d3-a213-4f8c-92ae-ff039727debb,142.213.113.99,Insecure Kentico version 8.1 is running,24
e606847a-19aa-468b-9ecc-b281ad5fcca2,244.138.124.30,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,10
eb0c9a43-d6e4-41bf-8c3e-5b9d18968a38,133.65.176.198,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,27
67eb2807-964b-4975-8c63-6e715824fdda,252.87.7.60,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,48
49efa5fe-f460-4ff0-ac2e-31ee3b2208b9,155.131.235.41,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,6
4e393055-aa94-480f-9f87-0ecdb9573094,74.191.153.67,Apache Struts2 Remote Command Execution,52
3af32983-23e7-4911-a019-abe993b04e47,191.171.55.73,NTMail3 Arbitrary Mail Relay,28
2b062069-2db0-42c9-aa67-3ad2663fe3d8,229.150.18.196,Exposure of Application source code, config files and credentials,55
a5988bd1-6a34-4e84-92d1-2f7723a51fa3,107.16.154.116,Apache ActiveMQ Detection,81
ca649b80-5707-4558-9195-03fa4a0a4b87,79.236.16.184,Insecure Apache version 2.2.15,68
1cd63efb-2343-41e1-bb21-151c335ce3df,26.196.44.255,MailEnable WebMail Detection,5
89582ff3-2825-43fb-b95c-b7fb39597f6a,41.254.253.138,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),10
ae6acbbe-6d9d-4944-821d-5ebe27851fac,211.184.178.166,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,24
9c2c9d90-f288-434b-8e62-72e929cedd79,220.115.45.12,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,13
9dad8d7c-f547-4f31-af2a-00b29c1b2cdf,241.6.180.138,Insecure .net framework 4.0,96
f5e8c631-e7b3-46f6-b02e-eb532c10cb0c,107.16.154.116,Mozilla Firefox ESR < 78.6,85
a01766f6-964d-4fea-8d13-97e221fd0303,181.179.110.69,Brocade Fabric OS Default Credentials,75
36ba9bcf-626d-4cba-a5c7-414fca2bf117,13.159.59.220,MailEnable WebMail Detection,79
6bf64de4-be5a-464c-b5dd-f1683d6d9cbf,154.145.164.49,Oracle WebLogic Server Plug-in Remote Overflow (1166189),56
9fe2f1a1-fcc5-4322-98c8-25ebc8d34a8d,203.241.141.8,Unrestricted File Upload,72
21eaea3a-82ab-4893-b0c3-e8008861ad3e,94.165.18.10,File Content Disclosure /etc/passwd,87
bfd479a5-d008-48d6-a3da-48dfcef9c965,19.50.38.199,Exposure of Application source code, config files and credentials,25
0e111661-243b-4946-a851-820cf038489f,141.236.126.203,File Content Disclosure /etc/passwd,10
ec6d5e3e-ca14-4a6c-ad16-b5d66f115a42,56.205.227.49,Oracle WebLogic Server Plug-in Remote Overflow (1166189),15
dc4ac622-6ead-46b7-9281-7030e367d91d,142.213.113.99,Oracle WebLogic Server mod_wl POST Request Remote Overflow,55
df353ddf-d7c4-4831-acbb-415681e8f6b8,54.180.150.99,Exposure of Application source code, config files and credentials,78
1c360e57-e0b5-4c4b-9abf-3e96fecd143c,107.16.154.116,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),69
f6b45da2-6d85-4d5f-9c6f-d5befe442fea,151.112.186.5,Microsoft Windows 95/98/ME Unsupported Installation Detection,71
97f90136-c0bc-466f-bb71-17511d97c77b,84.114.78.176,Insecure Apache version 2.2.15,88
d4a2894f-6fd4-4060-9358-78a8e9e6340c,141.236.126.203,Insecure Kentico version 8.1 is running,92
